상품명,가격,행사 정보,이미지 주소,편의점 코드
리얼그래놀라컵(아몬드),"2,400",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801083421391_002.jpg,1
리얼그래놀라컵(초코&아몬드),"2,400",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801083421407_002.jpg,1
아몬드컵시리얼30G,"1,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801083330303_002.jpg,1
첵스초코컵시리얼30G,"1,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801083323305_002.jpg,1
콘푸로스트30G,"1,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801083333304_001.jpg,1
후루트링컵시리얼30G,"1,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801083333007_002.jpg,1
일품도톰육포45G,"5,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801074006439_001.jpg,1
구운캐슈넛30G[D2],"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8938512306681_001.jpg,1
햇반(현미쌀밥)210G,"2,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007860459_001.jpg,1
햇반(흑미밥)210G,"2,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007038780.jpg,1
햇반매일잡곡밥210G,"2,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007684543_003.jpg,1
햇반(구수한쌀밥)210G,"2,600",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007880280_001.JPG,1
햇반반공기130G,"1,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007002989_990.jpg,1
큰햇반300G,"2,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007054186_001.jpg,1
햇반(원형)210G,"2,100",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007310572_573.jpg,1
비타500젤리1500,"1,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8806002015828_001.jpg,1
햇반닭가슴살곤약죽180G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801392018589_003.jpg,1
햇반현미귀리곤약밥150G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801392003837_002.jpg,1
햇반(매일찰잡곡밥)210G3입D2,"7,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007819570_002.jpg,1
햇반(발아현미밥)210G(3입)D2,"7,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007216294_002.jpg,1
햇반(현미쌀밥)210G(3입)[D2],"7,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007864631_002.jpg,1
햇반(발아현미밥)210G,"2,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007010410.jpg,1
햇반(오곡밥)210G,"2,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007038773.jpg,1
햇반(찰잡곡밥)210G,"2,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007818955_001.jpg,1
비비고버섯야채죽280G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007760278_003.jpg,1
비비고새우계란죽280G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007900933_003.jpg,1
비비고소고기죽280G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007760292_002.jpg,1
비비고전복죽280G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007677064_002.jpg,1
햇반단호박크림수프180G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801392041396_002.jpg,1
햇반베이컨감자크림수프180G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801392041372_002.jpg,1
햇반양송이크림수프180G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801392041471_002.jpg,1
햇반귀리흑미곤약밥150G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801392003905_002.jpg,1
양반전복죽285G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047161578_579.jpg,1
훈제맛통육포40G,"3,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8802456107072_003.jpg,1
바베큐직화육포30G,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8802456103029_033.jpg,1
명가김자반(한식간장)20G,"2,800",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007373218_002.jpg,1
비비고소고기듬뿍미역국460G,"9,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801392032998_002.jpg,1
비비고소고기듬뿍설렁탕460G,"9,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801392032950_002.jpg,1
비비고한우사골곰탕500G,"3,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007849805_001.jpg,1
비비고누룽지닭백숙죽280G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007745794_003.jpg,1
양반나주식곰탕460G,"3,900",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047168263_002.jpg,1
양반한우사골곰탕460G,"3,900",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047169482_002.jpg,1
양반단호박죽285G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047161592_596.jpg,1
양반밤단팥죽285G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047161653_655.jpg,1
양반쇠고기죽285G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047161608_610.jpg,1
양반야채죽285G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047161646_649.jpg,1
양반영양닭죽285G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047161677_680.jpg,1
양반참치죽285G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047161585_588.jpg,1
와사비맛아몬드40G,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617945115_001.jpg,1
카라멜솔티드아몬드40G,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617945146_001.jpg,1
허니버터아몬드40G,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617945092_001.jpg,1
남도추어탕450G,"9,500",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801052039992_002.jpg,1
맑은닭곰탕450G,"5,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801052090870_002.jpg,1
얼큰닭개장450G,"5,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801052090863_002.jpg,1
양반전통김17G,"1,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047222118_119.jpg,1
양반김(들기름김)5G,700,TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047224341_342.jpg,1
버터코코넛맛땅콩120G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947614_002.jpg,1
사천땅콩앤콘프라이즈120G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947362_002.jpg,1
와사비맛땅콩120G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617944842_003.jpg,1
카라멜땅콩앤프레첼120G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617944866_002.jpg,1
허니로스티드땅콩120G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947010_002.jpg,1
군옥수수맛아몬드40G,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617945122_001.jpg,1
마늘빵아몬드40G,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617945160_001.jpg,1
아몬드앤프레첼(체다치즈),"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617946822_002.jpg,1
크래프트양송이스프198G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801068406207_002.jpg,1
마카다미아치즈믹스넛,"2,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947973_003.jpg,1
오리지널믹스넛30G,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947331_002.jpg,1
구운양파맛멸치아몬드100G,"6,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947775_002.jpg,1
매운고추장맛멸치아몬드,"6,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617948000_002.jpg,1
멸치아몬드100G,"6,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947263_002.jpg,1
군옥수수맛땅콩&콘프라이,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947355_002.jpg,1
로스티드앤솔티드땅콩120G,"3,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809617947034_002.jpg,1
빠삭한입먹태25G(갈릭맛),"5,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801039006641_002.jpg,1
빠삭한입먹태25G(매콤한맛),"5,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801039006665_002.jpg,1
365육포30G(오리지널),"4,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801039939772_001.jpg,1
한돈육포30G(데리야끼)[D2],"3,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801039005750_002.jpg,1
한돈육포30G(오리지널),"3,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801039005743_002.jpg,1
살코기참치150G,"4,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801075010923_924.jpg,1
살코기참치100G,"3,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801075011630_631.jpg,1
크래프트감자스프198G,"4,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801068406191_002.jpg,1
토닉워터홍차300ML,"1,600",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801001236328_002.jpg,1
토닉워터600ML,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801001236199_001.jpg,1
블랙보리520ML,"1,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801001238049_004.jpg,1
블랙보리1.5L,"3,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801001238056_002.jpg,1
머메이드수수깡젤리40G,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_4100250052425_002.jpg,1
버블껌수수깡젤리40G,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_4100250052449_002.jpg,1
사우어수수깡젤리40G,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_4100250052418_002.jpg,1
수수깡젤리40G,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_4100250052401_002.jpg,1
데미소다청포도캔250ML,"1,600",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097168800_002.jpg,1
나랑드사이다그린애플245ML,"1,400",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097136519_001.jpg,1
나랑드사이다제로245ML,"1,400",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097135215_217.jpg,1
나랑드파인애플캔245ML,"1,400",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097136618_001.jpg,1
할리스복숭아얼그레이,"2,500",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809286693393_001.jpg,1
할리스제주청귤그린티,"2,500",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809286693409_001.jpg,1
토닉워터300ML,"1,600",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801001236076_077.jpg,1
토닉워터제로300ML,"1,600",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801001236243_002.jpg,1
컨피던스병230ML,"1,600",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097271005_006.jpg,1
나랑드사이다제로345ML,"1,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097135413_001.jpg,1
오로나민C120ML,"1,400",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097280014_002.jpg,1
나랑드사이다그린애플500,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097235632_001.jpg,1
나랑드사이다제로500ML,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097235014_004.jpg,1
나랑드사이다파인애플500,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097235670_002.jpg,1
데미소다레몬캔250ML,"1,600",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097160071.jpg,1
데미소다애플캔250ML,"1,600",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801097160064_067.jpg,1
환타오렌지PET600ML,"2,100",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094112707_712.jpg,1
환타파인PET600ML,"2,100",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094132705_002.jpg,1
환타제로파인355ML,"1,500",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094263218_002.jpg,1
스프라이트제로캔355ML,"1,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094963200_002.jpg,1
스프라이트캔355ML,"1,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094203207_003.jpg,1
스프라이트캔250ML,"1,500",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094203009_012.jpg,1
코카콜라제로레몬캔355ML,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094063283_002.jpg,1
코카콜라제로캔355ML,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094083205_003.jpg,1
코카콜라제로제로250ML,"1,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094023027_001.jpg,1
콜드브루블랙470ML,"2,700",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094562601_002.jpg,1
크래프트블랙470ML,"2,700",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094502669_005.jpg,1
크래프트스위트블랙470ML,"2,700",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094542603_001.JPG,1
크래프트저칼로리라떼470,"2,700",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094512613_001.jpg,1
크래프트카페라떼470ML,"2,700",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094512668_005.jpg,1
스프라이트PET1.5L,"3,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094202408_413.jpg,1
환타오렌지PET1.5L,"3,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094112400_403.jpg,1
마운틴블러스트240ML,"1,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094363000_001.jpg,1
토레타500ML,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094412005_002.jpg,1
태양의식후비법W차500ML,"1,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094612603_001.jpg,1
맥스커피240ML,"1,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094523206_208.jpg,1
카페라떼240ML,"1,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094513009_014.jpg,1
오렌지350ML,"1,950",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094265205_206.jpg,1
닥터페퍼500ML,"2,100",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094052607_002.jpg,1
코카콜라제로레몬500ML,"2,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094062675_002.jpg,1
구론산스파클링150ML,"1,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801105914610_002.jpg,1
갈배사이다PET500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801105915679_003.jpg,1
갈아만든배캔340ML,"1,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801105915006_001.jpg,1
코코팜포도340ML,"1,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801105911312_001.jpg,1
포도봉봉340ML,"1,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801105911299_001.jpg,1
탄산레몬에이드500ML,"1,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801105916447_002.jpg,1
파워에이드제로600ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094212728_002.jpg,1
퍼플스톰600ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801094603700_002.jpg,1
모닝케어H100ML,"5,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8806011415992_001.JPG,1
티트라레몬그린티500ML,"2,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801068402988_002.jpg,1
티트라피치아쌈티500ML,"2,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801068402971_002.jpg,1
복숭아아이스티제로500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8804645006104_001.jpg,1
자몽아이스티제로500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8804645006098_001.jpg,1
콤부차레몬340ML,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809685981039_001.jpg,1
콤부차피치340ML,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809685981046_001.jpg,1
구론산바몬드오리지날150ML,"1,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801105914382_002.jpg,1
99.89두유190ML,"1,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801121768440_001.jpg,1
검은콩두유190ML,"1,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801121025710_001.JPG,1
두유식이섬유190ML,"1,300",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801121768464_003.jpg,1
바리스타그란데(라떼)475ML,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801121031858_002.jpg,1
바리스타그란데(아메)475ML,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801121031834_002.jpg,1
코코뿌요복숭아280ML,"1,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809695254550_001.jpg,1
코코뿌요애플망고280ML,"1,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809695254567_001.jpg,1
모닝케어D100ML,"5,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8806011416005_001.JPG,1
새싹차보리500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809422041125_003.jpg,1
헛개수EX500ML,"3,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809422041729_004.jpg,1
헛개수1L,"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007294650_653.jpg,1
헛개수500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007171210_214.jpg,1
헛개수340ML,"1,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007171234_238.jpg,1
컨디션CEO150ML,"10,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809422040876_005.jpg,1
컨디션100ML,"5,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007071046_050.jpg,1
컨디션레이디100ML,"5,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801007178233_238.jpg,1
쿨피스톡제로파인애플340ML,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047290117_002.jpg,1
슈퍼말차워터500ML,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047289982_003.jpg,1
보성홍차아이스티레몬500,"2,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047284499_002.jpg,1
보성홍차아이스티복숭아500,"2,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047284482_003.jpg,1
양반오미자차500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047289685_002.jpg,1
보성녹차PET350ML,"1,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047283447_448.jpg,1
납작복숭아아이스티500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809422044447_001.jpg,1
제주청귤아이스티500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809422044430_001.jpg,1
레쓰비그란데라떼500ML,"2,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056097899_006.jpg,1
레쓰비그란데헤이즐넛500ML,"2,200",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056174149_001.jpg,1
펩시제로라임500ML,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056175955_003.jpg,1
펩시콜라600MLPET,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056193010_013.jpg,1
칠성사이다제로캔355ML,"1,900",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056177645_003.jpg,1
칠성사이다캔355ML,"1,900",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056040925_004.jpg,1
혼합세트병180ML(12입),"15,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056018672_675.jpg,1
쿨피스톡제로복숭아340ML,"2,000",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801047290100_002.jpg,1
마운틴듀캔355ML,"1,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056716011_004.jpg,1
펩시제로라임캔355ML,"1,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056175900_003.jpg,1
펩시제로망고캔355ML,"1,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056232979_001.jpg,1
펩시콜라캔355ML,"1,900",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056150013_007.jpg,1
칠성사이다제로500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056177584_004.jpg,1
칠성사이다제로블루500ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056236007_001.jpg,1
2%부족할때(복숭아)500ML,"1,800",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056002725_731.jpg,1
2%아쿠아제로500ML,"1,800",ONE_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056086657_003.jpg,1
프리미엄라떼275ML(NB캔),"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056018948_951.jpg,1
흑당라떼275ML(NB캔),"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056090227_001.jpg,1
흑임자라떼275ML(NB캔),"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056232283_001.jpg,1
카페타임라떼240ML,"1,400",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056050269_273.jpg,1
카페타임헤이즐넛240ML,"1,400",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056177768_001.jpg,1
델몬트알로에400ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056071301_002.jpg,1
델몬트오렌지400ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056071226_001.jpg,1
오랑지나420ML,"2,200",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056094775_001.jpg,1
실론티제로500ML,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056231927_001.JPG,1
콘트라베이스라떼PET500,"2,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056096052_003.jpg,1
콘트라베이스블랙PET500,"2,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056094591_002.jpg,1
콘트라베이스블랙샷500ML,"2,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056234027_001.jpg,1
콘트라베이스스윗PET500,"2,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056102036_002.jpg,1
콘트라베이스아몬드500ML,"2,700",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056234034_001.jpg,1
아메리카노275ML(NB캔),"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056018900_904.jpg,1
콜드브루블랙275ML(NB캔),"2,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056032159_164.jpg,1
아이시스8.0(2.0L),"1,950",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056049904_002.jpg,1
아이시스8.0(500ML),"1,100",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056049881_002.jpg,1
아이시스에코2L-PLU판매,"1,800",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056177843_001.jpg,1
아이시스에코500ML-PLU판매,"1,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056177539_002.jpg,1
더하다보리차500ML,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056227517_002.jpg,1
더하다옥수수수염차500ML,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056227371_002.jpg,1
더하다헛개차500ML,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056234614_001.jpg,1
솔의눈500ML,"2,000",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8801056228927_001.JPG,1
셀렉스프로핏아메리카노330,"3,500",TWO_PLUS_ONE,https://image.woodongs.com/imgsvr/item/GD_8809846900114_001.jpg,1
